Dustin Hazelett,Tamdan McCrory,Welterweight,SUB,2008.0,LasVegas,73.0,170.0,76.0,Orthodox,1986.0,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1,76.0,185.0,76.0,Switch,1986.0,2.07,49.0,1.6,46.0,2.28,50.0,33.0,2.5

Gabriel Gonzaga,Josh Hendricks,Heavyweight,KO/TKO,2008.0,LasVegas,74.0,242.0,76.0,Orthodox,1979.0,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1,74.0,235.0,--,Southpaw,1976.0,0.98,20.0,11.8,29.0,0.0,0.0,0.0,0.0

Demian Maia,Nate Quarry,Middleweight,SUB,2008.0,LasVegas,73.0,170.0,72.0,Southpaw,1977.0,1.8,43.0,2.07,63.0,2.49,24.0,61.0,1.0,72.0,185.0,72.0,OpenStance,1972.0,4.96,44.0,2.8,66.0,0.25,33.0,60.0,0.0

Aaron Riley,Jorge Gurgel,Lightweight,U-DEC,2008.0,LasVegas,68.0,155.0,69.0,Southpaw,1980.0,3.45,34.0,3.78,61.0,1.18,34.0,60.0,0.1,67.0,155.0,69.0,Orthodox,1977.0,3.37,32.0,3.62,62.0,0.81,23.0,60.0,0.5

Jeremy Stephens,Rafael Dos Anjos,Lightweight,KO/TKO,2008.0,LasVegas,69.0,145.0,71.0,Orthodox,1986.0,3.17,40.0,3.05,58.0,1.16,38.0,65.0,0.4,68.0,155.0,70.0,Southpaw,1984.0,3.58,46.0,3.23,61.0,1.96,34.0,59.0,0.5

Mark Bocek,Alvin Robinson,Lightweight,SUB,2008.0,LasVegas,68.0,155.0,75.0,Orthodox,1981.0,2.34,43.0,2.32,60.0,3.65,36.0,31.0,1.3,69.0,155.0,68.0,Southpaw,1982.0,1.57,50.0,1.29,51.0,1.24,50.0,25.0,1.2

Matt Brown,Ryan Thomas,Welterweight,SUB,2008.0,LasVegas,72.0,170.0,75.0,Orthodox,1981.0,3.77,55.0,2.94,54.0,1.71,46.0,64.0,1.3,72.0,170.0,--,Orthodox,1984.0,2.01,36.0,4.17,30.0,5.59,33.0,0.0,2.2

Anderson Silva,Patrick Cote,Middleweight,KO/TKO,2008.0,Rosemont,74.0,185.0,77.0,Southpaw,1975.0,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8,71.0,170.0,75.0,Orthodox,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2

Thiago Alves,Josh Koscheck,Welterweight,U-DEC,2008.0,Rosemont,69.0,170.0,70.0,Orthodox,1983.0,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,70.0,170.0,73.0,Orthodox,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4

Gray Maynard,Rich Clementi,Lightweight,U-DEC,2008.0,Rosemont,69.0,155.0,70.0,Orthodox,1979.0,1.92,32.0,2.64,66.0,2.91,47.0,81.0,0.7,69.0,155.0,72.0,Southpaw,1976.0,1.43,37.0,2.29,60.0,1.72,42.0,25.0,1.1

Junior Dos Santos,Fabricio Werdum,Heavyweight,KO/TKO,2008.0,Rosemont,76.0,238.0,77.0,Orthodox,1984.0,4.49,47.0,3.33,56.0,0.3,50.0,81.0,0.1,76.0,231.0,77.0,Orthodox,1977.0,3.59,52.0,2.64,55.0,1.75,31.0,31.0,1.2

Sean Sherk,Tyson Griffin,Lightweight,U-DEC,2008.0,Rosemont,66.0,155.0,67.0,Orthodox,1973.0,2.17,35.0,2.71,55.0,4.09,46.0,56.0,0.4,66.0,145.0,68.0,Orthodox,1984.0,3.71,41.0,2.3,65.0,1.87,46.0,59.0,0.9

Thales Leites,Drew McFedries,Middleweight,SUB,2008.0,Rosemont,73.0,185.0,78.0,Orthodox,1981.0,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,72.0,185.0,72.0,Southpaw,1978.0,5.13,51.0,4.56,52.0,1.42,100.0,56.0,0.7

Spencer Fisher,Shannon Gugerty,Lightweight,SUB,2008.0,Rosemont,67.0,155.0,68.0,Southpaw,1976.0,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,70.0,155.0,71.0,Orthodox,1981.0,1.25,39.0,1.88,58.0,2.13,27.0,50.0,3.4

Dan Miller,Matt Horwich,Middleweight,U-DEC,2008.0,Rosemont,73.0,185.0,74.0,Orthodox,1981.0,2.03,36.0,3.06,49.0,1.67,54.0,47.0,1.8,73.0,185.0,--,Orthodox,1978.0,1.11,62.0,2.16,38.0,0.33,9.0,28.0,2.7

Hermes Franca,Marcus Aurelio,Lightweight,U-DEC,2008.0,Rosemont,66.0,155.0,71.0,Orthodox,1974.0,1.78,39.0,2.85,55.0,1.53,36.0,37.0,2.4,70.0,155.0,74.0,Orthodox,1973.0,1.42,33.0,2.27,59.0,1.69,27.0,27.0,1.3

Pete Sell,Joshua Burkman,Welterweight,U-DEC,2008.0,Rosemont,71.0,170.0,75.0,Orthodox,1982.0,2.6,42.0,3.65,51.0,0.91,21.0,47.0,0.9,70.0,170.0,72.0,Orthodox,1980.0,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3

Michael Bisping,Chris Leben,Middleweight,U-DEC,2008.0,Birmingham,73.0,185.0,75.0,Orthodox,1979.0,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,71.0,185.0,73.0,Southpaw,1980.0,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8

Keith Jardine,Brandon Vera,Light Heavyweight,S-DEC,2008.0,Birmingham,74.0,185.0,76.0,Orthodox,1975.0,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7,75.0,230.0,78.0,Orthodox,1977.0,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2

Luiz Cane,Rameau Thierry Sokoudjou,Light Heavyweight,KO/TKO,2008.0,Birmingham,74.0,185.0,77.0,Southpaw,1981.0,4.79,41.0,5.0,60.0,0.56,28.0,100.0,0.3,70.0,205.0,78.0,Orthodox,1984.0,2.26,45.0,2.61,56.0,1.93,47.0,78.0,0.9

Chris Lytle,Paul Taylor,Welterweight,U-DEC,2008.0,Birmingham,71.0,170.0,68.0,Orthodox,1974.0,3.76,45.0,3.03,58.0,0.7,55.0,55.0,2.4,72.0,155.0,72.0,Orthodox,1979.0,4.44,47.0,4.47,55.0,0.27,25.0,56.0,0.5

Marcus Davis,Paul Kelly,Welterweight,SUB,2008.0,Birmingham,70.0,170.0,70.0,Southpaw,1973.0,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,69.0,155.0,70.0,Orthodox,1984.0,3.22,37.0,2.61,59.0,1.34,60.0,30.0,1.5

Dan Hardy,Akihiro Gono,Welterweight,S-DEC,2008.0,Birmingham,72.0,170.0,74.0,Orthodox,1982.0,2.46,35.0,3.44,51.0,0.73,35.0,35.0,0.4,67.0,170.0,68.0,Switch,1974.0,2.18,48.0,2.67,63.0,1.01,84.0,46.0,0.5

Shane Carwin,Neil Wain,Heavyweight,KO/TKO,2008.0,Birmingham,74.0,265.0,80.0,Orthodox,1975.0,4.38,47.0,3.53,53.0,1.42,33.0,42.0,0.0,70.0,242.0,--,Orthodox,--,2.64,50.0,8.57,43.0,0.0,0.0,50.0,0.0

David Bielkheden,Jess Liaudin,Lightweight,U-DEC,2008.0,Birmingham,70.0,155.0,71.0,Orthodox,1979.0,1.11,57.0,1.64,54.0,2.65,63.0,14.0,0.0,69.0,170.0,72.0,Orthodox,--,2.46,51.0,2.76,41.0,3.28,53.0,30.0,1.6

Terry Etim,Sam Stout,Lightweight,U-DEC,2008.0,Birmingham,73.0,155.0,73.0,Orthodox,1986.0,2.16,35.0,2.53,67.0,0.43,30.0,39.0,1.4,69.0,155.0,70.0,Orthodox,1984.0,4.17,28.0,4.08,57.0,0.63,38.0,77.0,0.1

Jim Miller,David Baron,Lightweight,SUB,2008.0,Birmingham,68.0,155.0,71.0,Southpaw,1983.0,2.79,41.0,2.93,58.0,1.62,43.0,47.0,1.8,66.0,155.0,--,Switch,1973.0,1.17,30.0,2.1,56.0,0.0,0.0,14.0,0.7

Per Eklund,Samy Schiavo,Lightweight,SUB,2008.0,Birmingham,70.0,155.0,72.0,Orthodox,--,2.07,61.0,2.38,67.0,2.07,11.0,50.0,3.6,68.0,155.0,--,Orthodox,1975.0,1.68,34.0,2.62,38.0,0.94,50.0,66.0,0.9

Nate Diaz,Josh Neer,Lightweight,S-DEC,2008.0,Omaha,72.0,170.0,76.0,Southpaw,1985.0,4.57,45.0,3.77,52.0,1.05,30.0,41.0,1.3,71.0,170.0,72.0,Orthodox,1983.0,3.29,46.0,3.63,58.0,1.09,34.0,46.0,1.3

Clay Guida,Mac Danzig,Lightweight,U-DEC,2008.0,Omaha,67.0,155.0,70.0,Orthodox,1981.0,2.52,34.0,2.74,62.0,3.24,37.0,68.0,0.7,68.0,155.0,70.0,Orthodox,1980.0,3.39,48.0,3.44,57.0,1.2,37.0,46.0,0.6

Alan Belcher,Ed Herman,Middleweight,S-DEC,2008.0,Omaha,74.0,185.0,75.0,Orthodox,1984.0,2.7,41.0,3.1,59.0,0.44,26.0,55.0,0.9,73.0,205.0,77.0,Orthodox,1980.0,3.28,48.0,3.52,42.0,2.08,48.0,59.0,1.1

Eric Schafer,Houston Alexander,Light Heavyweight,SUB,2008.0,Omaha,75.0,185.0,76.0,Orthodox,1977.0,1.89,34.0,3.38,56.0,1.81,36.0,50.0,1.8,72.0,205.0,72.0,Orthodox,1972.0,3.06,54.0,3.2,52.0,1.19,57.0,33.0,0.0

Alessio Sakara,Joe Vedepo,Middleweight,KO/TKO,2008.0,Omaha,72.0,185.0,72.0,Orthodox,1981.0,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,72.0,185.0,--,Orthodox,--,1.43,42.0,5.71,38.0,1.07,20.0,0.0,0.0

Wilson Gouveia,Ryan Jensen,Middleweight,SUB,2008.0,Omaha,73.0,185.0,76.0,Orthodox,1978.0,3.02,39.0,4.06,56.0,0.9,66.0,57.0,2.2,73.0,185.0,76.0,Orthodox,1977.0,2.84,39.0,2.99,59.0,1.55,50.0,31.0,1.9

Joe Lauzon,Kyle Bradley,Lightweight,KO/TKO,2008.0,Omaha,70.0,155.0,71.0,Orthodox,1984.0,2.84,39.0,5.39,54.0,2.39,45.0,54.0,2.0,69.0,155.0,71.0,Orthodox,1982.0,1.99,40.0,3.45,58.0,0.65,50.0,40.0,0.0

Jason Brilz,Brad Morris,Light Heavyweight,KO/TKO,2008.0,Omaha,71.0,205.0,71.0,Orthodox,1975.0,2.66,40.0,1.78,65.0,2.37,25.0,25.0,1.3,74.0,205.0,--,Orthodox,1979.0,0.5,62.0,6.95,27.0,0.0,0.0,0.0,0.0

Mike Massenzio,Drew McFedries,Middleweight,SUB,2008.0,Omaha,74.0,185.0,73.0,Southpaw,1982.0,2.08,45.0,3.59,54.0,2.74,24.0,50.0,1.4,72.0,185.0,72.0,Southpaw,1978.0,5.13,51.0,4.56,52.0,1.42,100.0,56.0,0.7

Dan Miller,Rob Kimmons,Middleweight,SUB,2008.0,Omaha,73.0,185.0,74.0,Orthodox,1981.0,2.03,36.0,3.06,49.0,1.67,54.0,47.0,1.8,70.0,185.0,73.0,Orthodox,1981.0,1.86,48.0,4.79,38.0,2.08,46.0,25.0,2.4

Rashad Evans,Chuck Liddell,Light Heavyweight,KO/TKO,2008.0,Atlanta,72.0,205.0,75.0,Orthodox,1979.0,2.14,37.0,2.42,63.0,2.98,44.0,73.0,0.0,74.0,205.0,76.0,Orthodox,1969.0,2.97,35.0,2.71,56.0,0.44,75.0,81.0,0.0

Rich Franklin,Matt Hamill,Light Heavyweight,KO/TKO,2008.0,Atlanta,73.0,185.0,76.0,Southpaw,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,73.0,205.0,76.0,Orthodox,1976.0,3.69,42.0,3.8,61.0,3.0,34.0,91.0,0.0

Dan Henderson,Rousimar Palhares,Middleweight,U-DEC,2008.0,Atlanta,71.0,185.0,74.0,Orthodox,1970.0,2.44,47.0,2.7,51.0,1.52,52.0,57.0,0.3,68.0,170.0,71.0,Orthodox,1980.0,1.75,51.0,2.04,59.0,3.93,45.0,0.0,4.1

Nate Marquardt,Martin Kampmann,Middleweight,KO/TKO,2008.0,Atlanta,72.0,185.0,74.0,Orthodox,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,72.0,170.0,72.0,Orthodox,1982.0,3.22,42.0,3.28,62.0,1.86,41.0,78.0,2.0

Dong Hyun Kim,Matt Brown,Welterweight,S-DEC,2008.0,Atlanta,74.0,170.0,76.0,Southpaw,1981.0,2.12,49.0,1.89,58.0,2.93,43.0,71.0,0.6,72.0,170.0,75.0,Orthodox,1981.0,3.77,55.0,2.94,54.0,1.71,46.0,64.0,1.3

Kurt Pellegrino,Thiago Tavares,Lightweight,U-DEC,2008.0,Atlanta,68.0,155.0,70.0,Orthodox,1979.0,2.45,43.0,1.94,63.0,2.9,54.0,69.0,0.8,67.0,145.0,70.0,Orthodox,1984.0,2.0,40.0,2.31,62.0,3.83,42.0,62.0,1.5

Tim Boetsch,Michael Patt,Light Heavyweight,KO/TKO,2008.0,Atlanta,72.0,185.0,74.0,Orthodox,1981.0,2.93,50.0,2.9,57.0,1.45,34.0,59.0,0.8,72.0,205.0,--,Orthodox,--,1.65,28.0,5.53,55.0,0.0,0.0,0.0,0.0

Jason MacDonald,Jason Lambert,Middleweight,SUB,2008.0,Atlanta,75.0,185.0,80.0,Orthodox,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0,75.0,185.0,75.0,Orthodox,1975.0,3.21,58.0,1.84,50.0,1.35,36.0,28.0,2.4

Ryo Chonan,Roan Carneiro,Welterweight,S-DEC,2008.0,Atlanta,69.0,170.0,70.0,Orthodox,1976.0,2.57,43.0,2.25,60.0,0.61,41.0,39.0,0.3,71.0,170.0,76.0,Orthodox,1978.0,1.46,46.0,1.82,62.0,3.05,42.0,83.0,1.4

Georges St-Pierre,Jon Fitch,Welterweight,U-DEC,2008.0,Minneapolis,71.0,185.0,76.0,Orthodox,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,72.0,170.0,74.0,Orthodox,1978.0,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8

Brock Lesnar,Heath Herring,Heavyweight,U-DEC,2008.0,Minneapolis,75.0,265.0,81.0,Orthodox,1977.0,3.53,72.0,2.11,50.0,3.9,55.0,60.0,0.5,76.0,250.0,78.0,Orthodox,1978.0,2.37,50.0,1.77,54.0,1.22,50.0,32.0,0.7

Rob Emerson,Manvel Gamburyan,Lightweight,KO/TKO,2008.0,Minneapolis,69.0,155.0,70.0,Orthodox,1981.0,2.5,30.0,2.83,64.0,2.02,52.0,65.0,0.4,65.0,135.0,67.0,Orthodox,1981.0,2.13,41.0,2.83,55.0,3.26,34.0,69.0,0.7

Kenny Florian,Roger Huerta,Lightweight,U-DEC,2008.0,Minneapolis,70.0,145.0,74.0,Southpaw,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,69.0,155.0,70.0,Orthodox,1983.0,3.64,36.0,2.33,56.0,2.13,46.0,52.0,0.5

Demian Maia,Jason MacDonald,Middleweight,SUB,2008.0,Minneapolis,73.0,170.0,72.0,Southpaw,1977.0,1.8,43.0,2.07,63.0,2.49,24.0,61.0,1.0,75.0,185.0,80.0,Orthodox,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0

Tamdan McCrory,Luke Cummo,Welterweight,U-DEC,2008.0,Minneapolis,76.0,185.0,76.0,Switch,1986.0,2.07,49.0,1.6,46.0,2.28,50.0,33.0,2.5,72.0,170.0,74.0,Orthodox,1980.0,1.74,43.0,1.5,59.0,0.89,55.0,42.0,1.4

Cheick Kongo,Dan Evensen,Heavyweight,KO/TKO,2008.0,Minneapolis,76.0,240.0,82.0,Orthodox,1975.0,3.33,56.0,1.28,54.0,2.3,56.0,52.0,0.2,75.0,250.0,--,Orthodox,1974.0,0.27,10.0,3.86,38.0,0.0,0.0,0.0,4.0

Jon Jones,Andre Gusmao,Light Heavyweight,U-DEC,2008.0,Minneapolis,76.0,205.0,84.0,Orthodox,1987.0,4.3,57.0,2.22,64.0,1.85,44.0,95.0,0.4,72.0,205.0,--,Orthodox,1977.0,2.79,43.0,3.28,60.0,0.0,0.0,60.0,0.0

Chris Wilson,Steve Bruno,Welterweight,U-DEC,2008.0,Minneapolis,73.0,170.0,75.0,Orthodox,1977.0,2.32,50.0,1.36,55.0,1.31,50.0,60.0,1.6,70.0,170.0,--,Orthodox,1981.0,0.96,52.0,3.38,36.0,1.94,25.0,46.0,0.4

Ben Saunders,Ryan Thomas,Welterweight,SUB,2008.0,Minneapolis,74.0,170.0,77.0,Orthodox,1983.0,3.23,50.0,3.58,51.0,0.2,40.0,66.0,1.3,72.0,170.0,--,Orthodox,1984.0,2.01,36.0,4.17,30.0,5.59,33.0,0.0,2.2

Anderson Silva,James Irvin,Light Heavyweight,KO/TKO,2008.0,LasVegas,74.0,185.0,77.0,Southpaw,1975.0,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8,74.0,205.0,75.0,Orthodox,1978.0,2.03,48.0,3.86,35.0,0.0,0.0,36.0,0.5

Brandon Vera,Reese Andy,Light Heavyweight,U-DEC,2008.0,LasVegas,75.0,230.0,78.0,Orthodox,1977.0,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2,72.0,205.0,--,Orthodox,1973.0,2.87,50.0,3.5,58.0,0.67,20.0,40.0,0.0

Frankie Edgar,Hermes Franca,Lightweight,U-DEC,2008.0,LasVegas,66.0,135.0,68.0,Orthodox,1981.0,3.77,40.0,2.82,65.0,2.29,31.0,65.0,0.3,66.0,155.0,71.0,Orthodox,1974.0,1.78,39.0,2.85,55.0,1.53,36.0,37.0,2.4

Cain Velasquez,Jake O'Brien,Heavyweight,KO/TKO,2008.0,LasVegas,73.0,240.0,77.0,Orthodox,1982.0,6.37,57.0,2.33,57.0,5.13,45.0,85.0,0.4,75.0,205.0,76.0,Orthodox,1984.0,1.31,31.0,1.92,69.0,6.39,54.0,25.0,0.2

Kevin Burns,Anthony Johnson,Welterweight,KO/TKO,2008.0,LasVegas,70.0,170.0,74.0,Orthodox,1980.0,2.74,38.0,4.3,52.0,0.28,50.0,47.0,0.8,74.0,205.0,78.0,Orthodox,1984.0,3.25,47.0,1.83,60.0,2.43,57.0,77.0,0.6

CB Dollaway,Jesse Taylor,Middleweight,SUB,2008.0,LasVegas,74.0,185.0,76.0,Orthodox,1983.0,2.65,47.0,2.58,54.0,3.55,54.0,62.0,1.2,72.0,170.0,73.0,Orthodox,1983.0,1.94,65.0,0.55,38.0,7.28,50.0,100.0,3.1

Tim Credeur,Cale Yarbrough,Middleweight,KO/TKO,2008.0,LasVegas,75.0,185.0,75.0,Orthodox,1977.0,3.59,30.0,3.13,57.0,0.41,100.0,50.0,3.3,73.0,185.0,--,Orthodox,1986.0,3.16,27.0,10.0,72.0,0.0,0.0,0.0,0.0

Rory Markham,Brodie Farber,Welterweight,KO/TKO,2008.0,LasVegas,72.0,170.0,71.0,Orthodox,1982.0,1.98,21.0,10.27,45.0,0.0,0.0,0.0,0.0,73.0,170.0,--,Orthodox,1980.0,1.69,45.0,2.17,53.0,0.9,50.0,20.0,0.9

Nate Loughran,Johnny Rees,Middleweight,SUB,2008.0,LasVegas,74.0,185.0,--,Orthodox,1980.0,1.81,40.0,4.11,59.0,0.0,0.0,0.0,2.1,72.0,170.0,--,Orthodox,1982.0,3.29,64.0,0.84,47.0,1.15,25.0,50.0,0.0

Brad Blackburn,James Giboo,Welterweight,KO/TKO,2008.0,LasVegas,70.0,170.0,73.0,Orthodox,1977.0,4.55,35.0,3.59,65.0,0.93,50.0,76.0,0.7,71.0,170.0,--,Orthodox,1978.0,1.2,27.0,7.08,39.0,0.0,0.0,0.0,0.0

Shannon Gugerty,Dale Hartt,Lightweight,SUB,2008.0,LasVegas,70.0,155.0,71.0,Orthodox,1981.0,1.25,39.0,1.88,58.0,2.13,27.0,50.0,3.4,70.0,155.0,69.0,Orthodox,1979.0,1.14,35.0,1.55,66.0,1.22,100.0,25.0,2.5

Forrest Griffin,Quinton Jackson,Light Heavyweight,U-DEC,2008.0,LasVegas,75.0,205.0,77.0,Orthodox,1979.0,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,73.0,205.0,73.0,Orthodox,1978.0,3.25,54.0,2.51,55.0,1.52,56.0,73.0,0.1

Patrick Cote,Ricardo Almeida,Middleweight,S-DEC,2008.0,LasVegas,71.0,170.0,75.0,Orthodox,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2,72.0,170.0,74.0,Orthodox,1976.0,2.02,49.0,1.2,61.0,3.74,38.0,31.0,1.2

Joe Stevenson,Gleison Tibau,Lightweight,SUB,2008.0,LasVegas,67.0,145.0,70.0,Orthodox,1982.0,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2,70.0,155.0,71.0,Southpaw,1983.0,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8

Josh Koscheck,Chris Lytle,Welterweight,U-DEC,2008.0,LasVegas,70.0,170.0,73.0,Orthodox,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,71.0,170.0,68.0,Orthodox,1974.0,3.76,45.0,3.03,58.0,0.7,55.0,55.0,2.4

Tyson Griffin,Marcus Aurelio,Lightweight,U-DEC,2008.0,LasVegas,66.0,145.0,68.0,Orthodox,1984.0,3.71,41.0,2.3,65.0,1.87,46.0,59.0,0.9,70.0,155.0,74.0,Orthodox,1973.0,1.42,33.0,2.27,59.0,1.69,27.0,27.0,1.3

Gabriel Gonzaga,Justin McCully,Heavyweight,SUB,2008.0,LasVegas,74.0,242.0,76.0,Orthodox,1979.0,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1,73.0,225.0,73.0,Orthodox,1976.0,1.58,37.0,2.02,46.0,1.28,44.0,43.0,0.0

Cole Miller,Jorge Gurgel,Lightweight,SUB,2008.0,LasVegas,73.0,145.0,73.0,Orthodox,1984.0,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,67.0,155.0,69.0,Orthodox,1977.0,3.37,32.0,3.62,62.0,0.81,23.0,60.0,0.5

Melvin Guillard,Dennis Siver,Lightweight,KO/TKO,2008.0,LasVegas,69.0,155.0,71.0,Orthodox,1983.0,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,66.0,145.0,70.0,Orthodox,1979.0,3.87,32.0,2.67,65.0,0.87,32.0,65.0,0.3

Justin Buchholz,Corey Hill,Lightweight,SUB,2008.0,LasVegas,72.0,155.0,73.0,Orthodox,1983.0,2.35,26.0,4.14,51.0,0.0,0.0,33.0,0.8,76.0,155.0,80.0,Orthodox,1978.0,3.57,46.0,1.61,70.0,3.02,80.0,100.0,0.0

Kendall Grove,Evan Tanner,Middleweight,S-DEC,2008.0,LasVegas,78.0,185.0,79.0,Orthodox,1982.0,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7,72.0,185.0,74.0,Orthodox,1971.0,3.05,59.0,2.64,56.0,2.55,43.0,25.0,1.3

Amir Sadollah,CB Dollaway,Middleweight,SUB,2008.0,LasVegas,70.0,170.0,75.0,Orthodox,1980.0,4.71,46.0,3.55,60.0,0.57,27.0,60.0,0.3,74.0,185.0,76.0,Orthodox,1983.0,2.65,47.0,2.58,54.0,3.55,54.0,62.0,1.2

Diego Sanchez,Luigi Fioravanti,Welterweight,KO/TKO,2008.0,LasVegas,70.0,170.0,72.0,Southpaw,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,68.0,170.0,70.0,Orthodox,1981.0,2.23,42.0,2.21,69.0,3.76,63.0,67.0,0.9

Spencer Fisher,Jeremy Stephens,Lightweight,U-DEC,2008.0,LasVegas,67.0,155.0,68.0,Southpaw,1976.0,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,69.0,145.0,71.0,Orthodox,1986.0,3.17,40.0,3.05,58.0,1.16,38.0,65.0,0.4

Matthew Riddle,Dante Rivera,Middleweight,U-DEC,2008.0,LasVegas,73.0,170.0,76.0,Southpaw,1986.0,3.01,42.0,2.74,54.0,3.51,50.0,89.0,0.5,73.0,185.0,--,Southpaw,1974.0,2.27,53.0,4.0,25.0,0.0,0.0,16.0,0.0

Dustin Hazelett,Joshua Burkman,Welterweight,SUB,2008.0,LasVegas,73.0,170.0,76.0,Orthodox,1986.0,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1,70.0,170.0,72.0,Orthodox,1980.0,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3

Drew McFedries,Marvin Eastman,Middleweight,KO/TKO,2008.0,LasVegas,72.0,185.0,72.0,Southpaw,1978.0,5.13,51.0,4.56,52.0,1.42,100.0,56.0,0.7,69.0,185.0,73.0,Orthodox,1971.0,2.21,35.0,3.92,42.0,1.38,33.0,81.0,0.0

Matt Brown,Matt Arroyo,Welterweight,KO/TKO,2008.0,LasVegas,72.0,170.0,75.0,Orthodox,1981.0,3.77,55.0,2.94,54.0,1.71,46.0,64.0,1.3,70.0,170.0,72.0,Orthodox,1982.0,1.62,47.0,2.01,58.0,2.12,36.0,100.0,5.3

Dean Lister,Jeremy Horn,Middleweight,SUB,2008.0,LasVegas,73.0,185.0,75.0,Orthodox,1976.0,1.26,35.0,1.89,61.0,1.58,15.0,50.0,1.1,73.0,185.0,74.0,Orthodox,1975.0,1.19,39.0,1.99,55.0,1.83,38.0,29.0,1.1

Rob Kimmons,Rob Yundt,Middleweight,SUB,2008.0,LasVegas,70.0,185.0,73.0,Orthodox,1981.0,1.86,48.0,4.79,38.0,2.08,46.0,25.0,2.4,73.0,185.0,--,Orthodox,1980.0,1.37,41.0,2.55,31.0,2.94,100.0,0.0,0.0

Thiago Alves,Matt Hughes,Welterweight,KO/TKO,2008.0,London,69.0,170.0,70.0,Orthodox,1983.0,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,69.0,170.0,73.0,Switch,1973.0,2.14,53.0,1.36,53.0,2.95,50.0,35.0,1.2

Michael Bisping,Jason Day,Middleweight,KO/TKO,2008.0,London,73.0,185.0,75.0,Orthodox,1979.0,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,72.0,185.0,72.0,Orthodox,1981.0,3.61,54.0,3.46,47.0,1.13,100.0,0.0,0.0

Mike Swick,Marcus Davis,Welterweight,U-DEC,2008.0,London,73.0,170.0,77.0,Orthodox,1979.0,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,70.0,170.0,70.0,Southpaw,1973.0,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4

Thales Leites,Nate Marquardt,Middleweight,S-DEC,2008.0,London,73.0,185.0,78.0,Orthodox,1981.0,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,72.0,185.0,74.0,Orthodox,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8

Fabricio Werdum,Brandon Vera,Heavyweight,KO/TKO,2008.0,London,76.0,231.0,77.0,Orthodox,1977.0,3.59,52.0,2.64,55.0,1.75,31.0,31.0,1.2,75.0,230.0,78.0,Orthodox,1977.0,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2

Martin Kampmann,Jorge Rivera,Middleweight,SUB,2008.0,London,72.0,170.0,72.0,Orthodox,1982.0,3.22,42.0,3.28,62.0,1.86,41.0,78.0,2.0,73.0,185.0,73.0,Orthodox,1972.0,3.16,48.0,2.64,54.0,0.84,50.0,63.0,0.1

