Rashad Evans,Quinton Jackson,Light Heavyweight,U-DEC,2010.0,LasVegas,72.0,205.0,75.0,Orthodox,1979.0,2.14,37.0,2.42,63.0,2.98,44.0,73.0,0.0,73.0,205.0,73.0,Orthodox,1978.0,3.25,54.0,2.51,55.0,1.52,56.0,73.0,0.1

Michael Bisping,Dan Miller,Middleweight,U-DEC,2010.0,LasVegas,73.0,185.0,75.0,Orthodox,1979.0,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,73.0,185.0,74.0,Orthodox,1981.0,2.03,36.0,3.06,49.0,1.67,54.0,47.0,1.8

Mike Russow,Todd Duffee,Heavyweight,KO/TKO,2010.0,LasVegas,73.0,255.0,73.0,Orthodox,1976.0,1.55,47.0,2.9,59.0,4.66,43.0,0.0,0.7,75.0,260.0,78.0,Orthodox,1985.0,5.93,37.0,2.87,56.0,0.72,25.0,90.0,0.0

Rogerio Nogueira,Jason Brilz,Light Heavyweight,S-DEC,2010.0,LasVegas,74.0,205.0,75.0,Southpaw,1976.0,2.43,35.0,2.34,59.0,0.64,44.0,62.0,0.8,71.0,205.0,71.0,Orthodox,1975.0,2.66,40.0,1.78,65.0,2.37,25.0,25.0,1.3

John Hathaway,Diego Sanchez,Welterweight,U-DEC,2010.0,LasVegas,73.0,170.0,75.0,Orthodox,1987.0,3.4,40.0,1.8,62.0,2.61,43.0,60.0,0.9,70.0,170.0,72.0,Southpaw,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8

Dong Hyun Kim,Amir Sadollah,Welterweight,U-DEC,2010.0,LasVegas,74.0,170.0,76.0,Southpaw,1981.0,2.12,49.0,1.89,58.0,2.93,43.0,71.0,0.6,70.0,170.0,75.0,Orthodox,1980.0,4.71,46.0,3.55,60.0,0.57,27.0,60.0,0.3

Efrain Escudero,Dan Lauzon,Lightweight,U-DEC,2010.0,LasVegas,69.0,155.0,71.0,Orthodox,1986.0,2.92,44.0,2.3,63.0,1.31,40.0,66.0,0.8,70.0,155.0,--,Orthodox,1988.0,1.34,25.0,4.09,61.0,1.63,33.0,80.0,2.7

Melvin Guillard,Waylon Lowe,Lightweight,KO/TKO,2010.0,LasVegas,69.0,155.0,71.0,Orthodox,1983.0,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,67.0,145.0,--,Southpaw,1980.0,1.88,55.0,2.4,53.0,4.47,55.0,83.0,0.3

Cyrille Diabate,Luiz Cane,Light Heavyweight,KO/TKO,2010.0,LasVegas,78.0,205.0,81.0,Southpaw,1973.0,4.06,71.0,1.78,60.0,1.17,83.0,53.0,0.2,74.0,185.0,77.0,Southpaw,1981.0,4.79,41.0,5.0,60.0,0.56,28.0,100.0,0.3

Aaron Riley,Joe Brammer,Lightweight,U-DEC,2010.0,LasVegas,68.0,155.0,69.0,Southpaw,1980.0,3.45,34.0,3.78,61.0,1.18,34.0,60.0,0.1,68.0,155.0,--,Orthodox,1983.0,2.15,31.0,2.8,56.0,0.81,50.0,50.0,0.0

Ryan Jensen,Jesse Forbes,Middleweight,SUB,2010.0,LasVegas,73.0,185.0,76.0,Orthodox,1977.0,2.84,39.0,2.99,59.0,1.55,50.0,31.0,1.9,74.0,185.0,75.0,Southpaw,1984.0,2.11,24.0,4.06,53.0,1.79,75.0,66.0,1.2

Mauricio Rua,Lyoto Machida,Light Heavyweight,KO/TKO,2010.0,Montreal,73.0,205.0,76.0,Orthodox,1981.0,3.57,50.0,2.77,54.0,2.03,48.0,48.0,0.7,73.0,185.0,74.0,Southpaw,1978.0,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4

Josh Koscheck,Paul Daley,Welterweight,U-DEC,2010.0,Montreal,70.0,170.0,73.0,Orthodox,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,69.0,170.0,76.0,Orthodox,1983.0,3.14,47.0,2.37,60.0,0.91,40.0,64.0,0.0

Jeremy Stephens,Sam Stout,Lightweight,S-DEC,2010.0,Montreal,69.0,145.0,71.0,Orthodox,1986.0,3.17,40.0,3.05,58.0,1.16,38.0,65.0,0.4,69.0,155.0,70.0,Orthodox,1984.0,4.17,28.0,4.08,57.0,0.63,38.0,77.0,0.1

Matt Mitrione,Kevin Ferguson,Heavyweight,KO/TKO,2010.0,Montreal,75.0,265.0,82.0,Switch,1978.0,3.55,50.0,2.79,64.0,0.0,0.0,55.0,0.7,74.0,235.0,77.0,Orthodox,1974.0,2.3,50.0,3.41,38.0,3.1,72.0,36.0,1.2

Alan Belcher,Patrick Cote,Middleweight,SUB,2010.0,Montreal,74.0,185.0,75.0,Orthodox,1984.0,2.7,41.0,3.1,59.0,0.44,26.0,55.0,0.9,71.0,170.0,75.0,Orthodox,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2

Joe Doerksen,Tom Lawlor,Middleweight,SUB,2010.0,Montreal,72.0,185.0,75.0,Orthodox,1977.0,1.43,42.0,2.79,50.0,2.02,33.0,33.0,2.3,72.0,205.0,74.0,Southpaw,1983.0,2.5,42.0,2.41,60.0,2.46,32.0,57.0,1.4

Marcus Davis,Jonathan Goulet,Welterweight,KO/TKO,2010.0,Montreal,70.0,170.0,70.0,Southpaw,1973.0,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,72.0,170.0,73.0,Orthodox,1979.0,1.61,41.0,2.01,46.0,4.17,70.0,45.0,0.6

Johny Hendricks,TJ Grant,Welterweight,M-DEC,2010.0,Montreal,69.0,185.0,69.0,Southpaw,1983.0,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3,70.0,155.0,72.0,Orthodox,1984.0,3.95,54.0,3.21,56.0,1.63,43.0,36.0,0.6

Joey Beltran,Tim Hague,Heavyweight,U-DEC,2010.0,Montreal,73.0,185.0,75.0,Orthodox,1981.0,4.92,36.0,5.27,54.0,0.48,18.0,75.0,0.0,76.0,260.0,76.0,Orthodox,1983.0,2.79,47.0,4.14,46.0,1.72,33.0,85.0,0.9

Mike Guymon,Yoshiyuki Yoshida,Welterweight,U-DEC,2010.0,Montreal,72.0,170.0,74.0,Orthodox,1974.0,2.75,65.0,0.79,66.0,1.87,37.0,54.0,1.2,71.0,170.0,70.0,Southpaw,1974.0,0.85,36.0,3.67,36.0,1.41,28.0,25.0,2.8

John Salter,Jason MacDonald,Middleweight,KO/TKO,2010.0,Montreal,73.0,185.0,74.0,Southpaw,1985.0,1.68,32.0,1.68,68.0,2.85,46.0,66.0,0.5,75.0,185.0,80.0,Orthodox,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0

Anderson Silva,Demian Maia,Middleweight,U-DEC,2010.0,AbuDhabi,74.0,185.0,77.0,Southpaw,1975.0,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8,73.0,170.0,72.0,Southpaw,1977.0,1.8,43.0,2.07,63.0,2.49,24.0,61.0,1.0

Frankie Edgar,BJ Penn,Lightweight,U-DEC,2010.0,AbuDhabi,66.0,135.0,68.0,Orthodox,1981.0,3.77,40.0,2.82,65.0,2.29,31.0,65.0,0.3,69.0,155.0,70.0,Orthodox,1978.0,2.76,48.0,3.2,56.0,1.19,55.0,74.0,0.5

Matt Hughes,Renzo Gracie,Welterweight,KO/TKO,2010.0,AbuDhabi,69.0,170.0,73.0,Switch,1973.0,2.14,53.0,1.36,53.0,2.95,50.0,35.0,1.2,70.0,185.0,--,Orthodox,1967.0,1.71,41.0,1.67,55.0,1.13,20.0,40.0,0.8

Rafael Dos Anjos,Terry Etim,Lightweight,SUB,2010.0,AbuDhabi,68.0,155.0,70.0,Southpaw,1984.0,3.58,46.0,3.23,61.0,1.96,34.0,59.0,0.5,73.0,155.0,73.0,Orthodox,1986.0,2.16,35.0,2.53,67.0,0.43,30.0,39.0,1.4

Mark Munoz,Kendall Grove,Middleweight,KO/TKO,2010.0,AbuDhabi,72.0,185.0,71.0,Orthodox,1978.0,3.12,51.0,2.26,57.0,3.17,29.0,57.0,0.6,78.0,185.0,79.0,Orthodox,1982.0,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7

Phil Davis,Alexander Gustafsson,Light Heavyweight,SUB,2010.0,AbuDhabi,74.0,205.0,79.0,Orthodox,1984.0,2.85,34.0,1.33,72.0,2.99,38.0,72.0,0.6,77.0,205.0,79.0,Orthodox,1987.0,4.03,40.0,3.53,51.0,1.53,39.0,83.0,0.4

Rick Story,Nick Osipczak,Welterweight,S-DEC,2010.0,AbuDhabi,69.0,170.0,71.0,Southpaw,1984.0,3.8,41.0,2.17,62.0,2.53,48.0,63.0,0.9,74.0,170.0,76.0,Orthodox,1984.0,2.83,50.0,3.77,50.0,1.2,45.0,71.0,1.0

DaMarques Johnson,Brad Blackburn,Welterweight,KO/TKO,2010.0,AbuDhabi,73.0,170.0,75.0,Orthodox,1982.0,2.11,37.0,3.75,51.0,1.18,55.0,19.0,0.7,70.0,170.0,73.0,Orthodox,1977.0,4.55,35.0,3.59,65.0,0.93,50.0,76.0,0.7

Paul Kelly,Matt Veach,Lightweight,SUB,2010.0,AbuDhabi,69.0,155.0,70.0,Orthodox,1984.0,3.22,37.0,2.61,59.0,1.34,60.0,30.0,1.5,71.0,155.0,--,Orthodox,1981.0,1.12,28.0,4.91,44.0,3.64,38.0,100.0,1.5

Jon Madsen,Mostapha Al-Turk,Heavyweight,U-DEC,2010.0,AbuDhabi,72.0,240.0,72.0,Orthodox,1980.0,2.46,41.0,1.18,81.0,1.32,71.0,70.0,0.0,74.0,245.0,77.0,Orthodox,1973.0,1.36,19.0,3.61,53.0,0.0,0.0,0.0,0.0

Kenny Florian,Takanori Gomi,Lightweight,SUB,2010.0,Charlotte,70.0,145.0,74.0,Southpaw,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,67.0,155.0,70.0,Southpaw,1978.0,3.81,41.0,3.52,60.0,1.23,65.0,63.0,0.8

Roy Nelson,Stefan Struve,Heavyweight,KO/TKO,2010.0,Charlotte,72.0,263.0,73.0,Orthodox,1976.0,2.18,36.0,4.79,46.0,1.14,27.0,65.0,0.1,83.0,265.0,84.0,Orthodox,1988.0,3.12,47.0,4.04,46.0,0.56,46.0,55.0,1.7

Jorge Rivera,Nate Quarry,Middleweight,KO/TKO,2010.0,Charlotte,73.0,185.0,73.0,Orthodox,1972.0,3.16,48.0,2.64,54.0,0.84,50.0,63.0,0.1,72.0,185.0,72.0,OpenStance,1972.0,4.96,44.0,2.8,66.0,0.25,33.0,60.0,0.0

Ross Pearson,Dennis Siver,Lightweight,U-DEC,2010.0,Charlotte,68.0,155.0,69.0,Orthodox,1984.0,3.68,40.0,4.09,62.0,0.74,35.0,75.0,0.0,66.0,145.0,70.0,Orthodox,1979.0,3.87,32.0,2.67,65.0,0.87,32.0,65.0,0.3

Andre Winner,Rafaello Oliveira,Lightweight,U-DEC,2010.0,Charlotte,71.0,155.0,73.0,Orthodox,1981.0,2.52,33.0,4.57,51.0,0.0,0.0,74.0,0.0,68.0,155.0,71.0,Orthodox,1982.0,2.19,33.0,3.38,59.0,2.49,36.0,11.0,1.6

Jacob Volkmann,Ronys Torres,Lightweight,S-DEC,2010.0,Charlotte,69.0,155.0,71.0,Southpaw,1980.0,1.19,34.0,1.78,52.0,3.19,48.0,52.0,2.0,67.0,155.0,--,Orthodox,1975.0,0.87,26.0,1.93,57.0,4.0,47.0,16.0,0.5

Nik Lentz,Rob Emerson,Lightweight,U-DEC,2010.0,Charlotte,68.0,145.0,68.0,Orthodox,1984.0,3.44,47.0,3.25,50.0,3.3,32.0,43.0,1.2,69.0,155.0,70.0,Orthodox,1981.0,2.5,30.0,2.83,64.0,2.02,52.0,65.0,0.4

Gleison Tibau,Caol Uno,Lightweight,KO/TKO,2010.0,Charlotte,70.0,155.0,71.0,Southpaw,1983.0,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,67.0,155.0,70.0,Southpaw,1975.0,1.91,49.0,1.9,50.0,1.95,31.0,37.0,0.5

Yushin Okami,Lucio Linhares,Middleweight,KO/TKO,2010.0,Charlotte,74.0,170.0,75.0,Southpaw,1981.0,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,74.0,185.0,--,Orthodox,1973.0,0.99,22.0,3.47,34.0,1.86,50.0,50.0,1.9

Gerald Harris,Mario Miranda,Middleweight,KO/TKO,2010.0,Charlotte,71.0,185.0,77.0,Southpaw,1979.0,1.41,29.0,1.58,62.0,2.96,54.0,72.0,0.0,75.0,185.0,74.0,Orthodox,1979.0,1.96,54.0,2.46,36.0,1.02,60.0,54.0,0.0

Charlie Brenneman,Jason High,Welterweight,U-DEC,2010.0,Charlotte,70.0,155.0,70.0,Orthodox,1981.0,1.52,56.0,1.55,46.0,4.23,42.0,72.0,0.0,68.0,155.0,73.0,Southpaw,1981.0,1.28,42.0,1.56,48.0,2.36,63.0,37.0,2.8

Georges St-Pierre,Dan Hardy,Welterweight,U-DEC,2010.0,Newark,71.0,185.0,76.0,Orthodox,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,72.0,170.0,74.0,Orthodox,1982.0,2.46,35.0,3.44,51.0,0.73,35.0,35.0,0.4

Shane Carwin,Frank Mir,Heavyweight,KO/TKO,2010.0,Newark,74.0,265.0,80.0,Orthodox,1975.0,4.38,47.0,3.53,53.0,1.42,33.0,42.0,0.0,75.0,264.0,79.0,Southpaw,1979.0,2.18,47.0,3.84,38.0,2.02,40.0,54.0,2.0

Kurt Pellegrino,Fabricio Camoes,Lightweight,SUB,2010.0,Newark,68.0,155.0,70.0,Orthodox,1979.0,2.45,43.0,1.94,63.0,2.9,54.0,69.0,0.8,70.0,155.0,71.0,Orthodox,1978.0,1.29,33.0,1.85,61.0,2.34,32.0,20.0,1.5

Jon Fitch,Ben Saunders,Welterweight,U-DEC,2010.0,Newark,72.0,170.0,74.0,Orthodox,1978.0,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,74.0,170.0,77.0,Orthodox,1983.0,3.23,50.0,3.58,51.0,0.2,40.0,66.0,1.3

Jim Miller,Mark Bocek,Lightweight,U-DEC,2010.0,Newark,68.0,155.0,71.0,Southpaw,1983.0,2.79,41.0,2.93,58.0,1.62,43.0,47.0,1.8,68.0,155.0,75.0,Orthodox,1981.0,2.34,43.0,2.32,60.0,3.65,36.0,31.0,1.3

Nate Diaz,Rory Markham,Welterweight,KO/TKO,2010.0,Newark,72.0,170.0,76.0,Southpaw,1985.0,4.57,45.0,3.77,52.0,1.05,30.0,41.0,1.3,72.0,170.0,71.0,Orthodox,1982.0,1.98,21.0,10.27,45.0,0.0,0.0,0.0,0.0

Ricardo Almeida,Matt Brown,Welterweight,SUB,2010.0,Newark,72.0,170.0,74.0,Orthodox,1976.0,2.02,49.0,1.2,61.0,3.74,38.0,31.0,1.2,72.0,170.0,75.0,Orthodox,1981.0,3.77,55.0,2.94,54.0,1.71,46.0,64.0,1.3

Rousimar Palhares,Tomasz Drwal,Middleweight,SUB,2010.0,Newark,68.0,170.0,71.0,Orthodox,1980.0,1.75,51.0,2.04,59.0,3.93,45.0,0.0,4.1,73.0,205.0,76.0,Orthodox,1982.0,3.29,38.0,2.26,57.0,3.55,60.0,82.0,0.4

Jared Hamman,Rodney Wallace,Light Heavyweight,U-DEC,2010.0,Newark,75.0,185.0,75.0,Orthodox,1982.0,5.15,42.0,3.93,55.0,1.57,46.0,30.0,0.0,69.0,205.0,72.0,Switch,1981.0,1.13,46.0,3.44,45.0,6.0,54.0,28.0,1.0

Matthew Riddle,Greg Soto,Welterweight,DQ,2010.0,Newark,73.0,170.0,76.0,Southpaw,1986.0,3.01,42.0,2.74,54.0,3.51,50.0,89.0,0.5,71.0,170.0,73.0,Orthodox,1986.0,3.21,63.0,2.61,52.0,1.49,27.0,44.0,1.0

Jon Jones,Brandon Vera,Light Heavyweight,KO/TKO,2010.0,Broomfield,76.0,205.0,84.0,Orthodox,1987.0,4.3,57.0,2.22,64.0,1.85,44.0,95.0,0.4,75.0,230.0,78.0,Orthodox,1977.0,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2

Junior Dos Santos,Gabriel Gonzaga,Heavyweight,KO/TKO,2010.0,Broomfield,76.0,238.0,77.0,Orthodox,1984.0,4.49,47.0,3.33,56.0,0.3,50.0,81.0,0.1,74.0,242.0,76.0,Orthodox,1979.0,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1

Cheick Kongo,Paul Buentello,Heavyweight,KO/TKO,2010.0,Broomfield,76.0,240.0,82.0,Orthodox,1975.0,3.33,56.0,1.28,54.0,2.3,56.0,52.0,0.2,74.0,245.0,77.0,Orthodox,1974.0,3.29,45.0,3.83,52.0,0.19,33.0,39.0,0.4

Alessio Sakara,James Irvin,Middleweight,KO/TKO,2010.0,Broomfield,72.0,185.0,72.0,Orthodox,1981.0,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,74.0,205.0,75.0,Orthodox,1978.0,2.03,48.0,3.86,35.0,0.0,0.0,36.0,0.5

Clay Guida,Shannon Gugerty,Lightweight,SUB,2010.0,Broomfield,67.0,155.0,70.0,Orthodox,1981.0,2.52,34.0,2.74,62.0,3.24,37.0,68.0,0.7,70.0,155.0,71.0,Orthodox,1981.0,1.25,39.0,1.88,58.0,2.13,27.0,50.0,3.4

Vladimir Matyushenko,Eliot Marshall,Light Heavyweight,S-DEC,2010.0,Broomfield,72.0,205.0,74.0,Orthodox,1971.0,1.9,44.0,1.62,59.0,3.25,46.0,70.0,0.1,74.0,205.0,77.0,Orthodox,1980.0,1.93,27.0,2.39,67.0,0.47,33.0,79.0,0.9

Darren Elkins,Duane Ludwig,Lightweight,KO/TKO,2010.0,Broomfield,70.0,145.0,71.0,Orthodox,1984.0,3.52,38.0,3.16,51.0,2.76,33.0,56.0,1.1,70.0,170.0,70.0,Orthodox,1978.0,4.62,44.0,3.05,57.0,0.43,25.0,59.0,0.1

John Howard,Daniel Roberts,Welterweight,KO/TKO,2010.0,Broomfield,67.0,170.0,72.0,Orthodox,1983.0,2.15,50.0,3.08,51.0,2.7,49.0,53.0,0.4,70.0,170.0,74.0,Southpaw,1980.0,0.73,20.0,2.27,46.0,2.46,44.0,40.0,2.5

Brendan Schaub,Chase Gormley,Heavyweight,KO/TKO,2010.0,Broomfield,76.0,245.0,78.0,Orthodox,1983.0,2.92,37.0,2.22,57.0,2.32,46.0,72.0,0.4,75.0,265.0,--,Orthodox,--,3.6,42.0,6.03,44.0,3.12,42.0,0.0,1.0

Mike Pierce,Julio Paulino,Welterweight,U-DEC,2010.0,Broomfield,68.0,170.0,71.0,Orthodox,1980.0,2.62,42.0,2.36,62.0,3.08,42.0,71.0,0.2,72.0,170.0,--,Orthodox,1975.0,0.97,27.0,1.87,48.0,0.0,0.0,37.0,0.5

Jason Brilz,Eric Schafer,Light Heavyweight,U-DEC,2010.0,Broomfield,71.0,205.0,71.0,Orthodox,1975.0,2.66,40.0,1.78,65.0,2.37,25.0,25.0,1.3,75.0,185.0,76.0,Orthodox,1977.0,1.89,34.0,3.38,56.0,1.81,36.0,50.0,1.8

Cain Velasquez,Antonio Rodrigo Nogueira,Heavyweight,KO/TKO,2010.0,Sydney,73.0,240.0,77.0,Orthodox,1982.0,6.37,57.0,2.33,57.0,5.13,45.0,85.0,0.4,75.0,240.0,77.0,Orthodox,1976.0,1.95,42.0,2.4,55.0,1.3,29.0,36.0,2.4

Wanderlei Silva,Michael Bisping,Middleweight,U-DEC,2010.0,Sydney,71.0,205.0,74.0,Orthodox,1976.0,2.79,40.0,2.19,60.0,0.97,53.0,62.0,0.6,73.0,185.0,75.0,Orthodox,1979.0,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3

George Sotiropoulos,Joe Stevenson,Lightweight,U-DEC,2010.0,Sydney,70.0,155.0,71.0,Orthodox,1977.0,2.61,27.0,2.52,67.0,2.32,31.0,53.0,1.6,67.0,145.0,70.0,Orthodox,1982.0,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2

Ryan Bader,Keith Jardine,Light Heavyweight,KO/TKO,2010.0,Sydney,74.0,205.0,74.0,Orthodox,1983.0,2.82,43.0,1.39,71.0,3.37,44.0,80.0,0.4,74.0,185.0,76.0,Orthodox,1975.0,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7

Mirko Filipovic,Anthony Perosh,Heavyweight,KO/TKO,2010.0,Sydney,74.0,230.0,73.0,Southpaw,1974.0,2.11,50.0,1.89,63.0,0.19,40.0,78.0,0.3,75.0,205.0,75.0,Orthodox,1972.0,2.27,43.0,3.77,53.0,2.03,22.0,33.0,1.1

Krzysztof Soszynski,Stephan Bonnar,Light Heavyweight,KO/TKO,2010.0,Sydney,73.0,205.0,77.0,OpenStance,1977.0,3.37,39.0,3.13,58.0,0.52,25.0,71.0,1.0,76.0,205.0,79.0,Orthodox,1977.0,2.76,38.0,3.01,52.0,1.32,40.0,60.0,1.0

Chris Lytle,Brian Foster,Welterweight,SUB,2010.0,Sydney,71.0,170.0,68.0,Orthodox,1974.0,3.76,45.0,3.03,58.0,0.7,55.0,55.0,2.4,69.0,170.0,71.0,Orthodox,1984.0,3.3,39.0,1.63,65.0,3.67,60.0,37.0,1.8

CB Dollaway,Goran Reljic,Middleweight,U-DEC,2010.0,Sydney,74.0,185.0,76.0,Orthodox,1983.0,2.65,47.0,2.58,54.0,3.55,54.0,62.0,1.2,75.0,205.0,81.0,Southpaw,1984.0,1.69,37.0,2.69,59.0,1.69,50.0,33.0,1.1

James Te Huna,Igor Pokrajac,Light Heavyweight,KO/TKO,2010.0,Sydney,74.0,185.0,75.0,Orthodox,1981.0,4.04,51.0,2.99,62.0,2.75,37.0,58.0,0.2,72.0,205.0,74.0,Orthodox,1979.0,2.25,45.0,4.26,40.0,0.87,29.0,51.0,0.2

Randy Couture,Mark Coleman,Light Heavyweight,SUB,2010.0,LasVegas,73.0,205.0,75.0,Orthodox,1963.0,2.85,57.0,1.53,59.0,2.78,46.0,58.0,0.5,73.0,205.0,75.0,Orthodox,1964.0,1.88,52.0,2.62,40.0,3.89,40.0,50.0,0.8

Chael Sonnen,Nate Marquardt,Middleweight,U-DEC,2010.0,LasVegas,73.0,205.0,73.0,Southpaw,1977.0,3.08,43.0,1.1,62.0,3.81,59.0,66.0,0.4,72.0,185.0,74.0,Orthodox,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8

Paulo Thiago,Mike Swick,Welterweight,SUB,2010.0,LasVegas,71.0,170.0,74.0,Orthodox,1981.0,1.71,39.0,1.99,63.0,1.42,31.0,63.0,1.2,73.0,170.0,77.0,Orthodox,1979.0,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6

Demian Maia,Dan Miller,Middleweight,U-DEC,2010.0,LasVegas,73.0,170.0,72.0,Southpaw,1977.0,1.8,43.0,2.07,63.0,2.49,24.0,61.0,1.0,73.0,185.0,74.0,Orthodox,1981.0,2.03,36.0,3.06,49.0,1.67,54.0,47.0,1.8

Matt Serra,Frank Trigg,Welterweight,KO/TKO,2010.0,LasVegas,66.0,170.0,68.0,Orthodox,1974.0,1.98,39.0,2.64,46.0,2.05,20.0,38.0,0.9,69.0,170.0,71.0,Southpaw,1972.0,2.79,46.0,1.9,56.0,2.35,47.0,75.0,0.8

Mac Danzig,Justin Buchholz,Lightweight,U-DEC,2010.0,LasVegas,68.0,155.0,70.0,Orthodox,1980.0,3.39,48.0,3.44,57.0,1.2,37.0,46.0,0.6,72.0,155.0,73.0,Orthodox,1983.0,2.35,26.0,4.14,51.0,0.0,0.0,33.0,0.8

Melvin Guillard,Ronys Torres,Lightweight,U-DEC,2010.0,LasVegas,69.0,155.0,71.0,Orthodox,1983.0,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,67.0,155.0,--,Orthodox,1975.0,0.87,26.0,1.93,57.0,4.0,47.0,16.0,0.5

Rob Emerson,Phillipe Nover,Lightweight,U-DEC,2010.0,LasVegas,69.0,155.0,70.0,Orthodox,1981.0,2.5,30.0,2.83,64.0,2.02,52.0,65.0,0.4,69.0,145.0,72.0,Orthodox,1984.0,1.79,35.0,2.48,56.0,0.99,28.0,44.0,0.7

